code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KB16018079,Kit compresor A/C,DAF,LF150 / LF180 / LF210,PX-5 112 (Euro 6) | PX-5 135 (Euro 6) | PX-5 157 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.500,any,"1B Ø150
3.940 rpm",,N,2014,,TM 21 / QP 21
KB17038084,Kit compresor A/C,DAF,LF220 / LF250 / LF280,"PX-7 164,172 (Euro 6) | PX-7 186,194 (Euro 6) | PX-7  208, 217 (Euro 6)",2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.690,any,"8PK Ø152
4.237 rpm",,N,2014,,TM 31 / QP 31
KB17038084-A,Kit compresor A/C,DAF,LF220 / LF250 / LF280,"PX-7 164,172 (Euro 6) | PX-7 186,194 (Euro 6) | PX-7  208, 217 (Euro 6)",2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.690,any,"8PK Ø152
4.237 rpm",,N,2014,,TM 31 / QP 31
KB17038084-B,Kit compresor A/C,DAF,LF220 / LF250 / LF280,"PX-7 164,172 (Euro 6) | PX-7 186,194 (Euro 6) | PX-7  208, 217 (Euro 6)",2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.690,any,"8PK Ø152
4.237 rpm",,N,2014,,TM 31 / QP 31
KB23068113,Kit compresor A/C,DAF,LF150 / LF180 / LF210,PX-5 112 (Euro 6) | PX-5 135 (Euro 6) | PX-5 157 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.500,any,"Poly-V 8k Ø158
3.735 rpm",,N,2014,,TM 31 / QP 31
