code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KA21075009,Kit alternador,ISUZU,- D Wide CAB 2.3 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6) | DTi8 320 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,yes,,,N,09/2013,,Mahle MG 142 (100A 28V) | Mahle MG 29 (200A 14V)
KA21075009,Kit alternador,ISUZU,- CAB 2.1 m -,DTi8 280 (Euro 6),2013,,2013,,,,Yes,,,ok,,,,,,,,,,,,,,,,6 / 7.698,yes,"Poly-V 7pk Ø53
4.962 rpm (idle speed)",,N,09/2013,,Mahle MG 142 (100A 28V) | Mahle MG 29 (200A 14V)
KA24015033,Kit alternador,ISUZU,NPR 75,4HK1-TCS | (Euro 4-5),2009,,2009,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.193,any,,,N,2009,,Valeo 140A 14V
KA24075040,Kit alternador,ISUZU,NPR 75,4HK1-TCS | (Euro 4-5),2009,,2009,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.193,any,,,N,2009,,Mahle MG 142 (100A 28V) | Mahle MG 29 (200A 14V)
