code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KA23055019,Kit alternador,RENAULT TRUCKS,SERIE - N Euro VI OBD-D,4JZ1-E6N (Euro 6N),2021,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,yes,,,N,2021,,Valeo 140A 14V
KA24015033,Kit alternador,RENAULT TRUCKS,SERIE - N Euro6,4HK1-E6C | (Euro6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.193,any,,,N,2014,,Valeo 140A 14V
KA24075040,Kit alternador,RENAULT TRUCKS,SERIE - N Euro6,4HK1-E6C | (Euro6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.193,any,,,N,2014,,Mahle MG 142 (100A 28V) | Mahle MG 29 (200A 14V)
